Source,Target,Type,Id,Label,timeset,Weight
7264348,12146610,Undirected,3269,,,2
7264348,15216946,Undirected,3270,,,2
7264348,17129157,Undirected,3271,,,2
7264348,17656022,Undirected,3272,,,2
7264348,18027657,Undirected,3273,,,2
7264348,19029823,Undirected,3274,,,2
7264348,19086307,Undirected,3275,,,2
7264348,19487814,Undirected,3276,,,2
7264348,20562012,Undirected,3277,,,2
7264348,20756088,Undirected,3278,,,2
7264348,21887427,Undirected,3279,,,2
7264348,23394348,Undirected,3281,,,2
7264348,24435056,Undirected,3282,,,2
7264348,27283107,Undirected,3283,,,2
7264348,28605019,Undirected,3284,,,2
7264348,29054140,Undirected,3285,,,2
7264348,30825935,Undirected,3286,,,2
7264348,31136873,Undirected,3287,,,2
7264348,31593605,Undirected,3288,,,2
7264348,37214979,Undirected,3289,,,2
7264348,41642450,Undirected,3290,,,2
7264348,52344165,Undirected,3291,,,2
7264348,54216672,Undirected,3292,,,1
7264348,54474365,Undirected,3293,,,2
7264348,58244493,Undirected,3294,,,2
7264348,58828580,Undirected,3295,,,2
7264348,61648636,Undirected,3296,,,2
7264348,63549086,Undirected,3297,,,2
7264348,64564860,Undirected,3298,,,2
7264348,68229314,Undirected,3299,,,2
7264348,74738266,Undirected,3300,,,1
7264348,79892799,Undirected,3301,,,2
7264348,81270009,Undirected,3302,,,2
7264348,81295831,Undirected,3303,,,2
7264348,81977064,Undirected,3304,,,2
7264348,92030000,Undirected,3305,,,2
7264348,98146873,Undirected,3306,,,1
7264348,98358711,Undirected,3307,,,2
7264348,104374278,Undirected,3308,,,2
7264348,117257470,Undirected,3309,,,2
7264348,128018796,Undirected,3310,,,2
7264348,132854964,Undirected,3311,,,1
7264348,137964272,Undirected,3312,,,2
7264348,146259603,Undirected,3313,,,2
7264348,151646553,Undirected,3314,,,2
7264348,151866443,Undirected,3315,,,2
7264348,153336245,Undirected,3316,,,2
7264348,155635390,Undirected,3317,,,2
7264348,156310993,Undirected,3318,,,2
7264348,164801996,Undirected,3320,,,2
7264348,219283129,Undirected,3321,,,2
7264348,248058597,Undirected,3322,,,2
7264348,256120722,Undirected,3323,,,2
7264348,267736157,Undirected,3324,,,2
7264348,287487038,Undirected,3325,,,2
7264348,322944819,Undirected,3326,,,2
7264348,331969104,Undirected,3327,,,2
7264348,369810233,Undirected,3328,,,2
7264348,440017031,Undirected,3329,,,2
7429309,7711425,Undirected,3345,,,2
7429309,7725788,Undirected,3346,,,2
7429309,9035501,Undirected,3348,,,2
7429309,10361450,Undirected,3349,,,2
7429309,10394239,Undirected,3350,,,2
7429309,11338980,Undirected,3351,,,2
7429309,11517708,Undirected,3352,,,2
7429309,11537523,Undirected,3353,,,2
7429309,12231349,Undirected,3354,,,2
7429309,13167984,Undirected,3355,,,2
7429309,15216946,Undirected,3356,,,2
7429309,17129157,Undirected,3357,,,2
7429309,17283336,Undirected,3358,,,2
7429309,19086307,Undirected,3359,,,2
7429309,19487814,Undirected,3360,,,2
7429309,20113344,Undirected,3361,,,2
7429309,20756088,Undirected,3362,,,2
7429309,20894342,Undirected,3363,,,2
7429309,21887427,Undirected,3364,,,2
7429309,23309704,Undirected,3365,,,2
7429309,27835117,Undirected,3366,,,2
7429309,28605019,Undirected,3367,,,2
7429309,31593605,Undirected,3368,,,2
7429309,32207779,Undirected,3369,,,2
7429309,52060906,Undirected,3370,,,2
7429309,52344165,Undirected,3371,,,2
7429309,54474365,Undirected,3372,,,2
7429309,65020330,Undirected,3373,,,2
7429309,68229314,Undirected,3374,,,2
7429309,79892799,Undirected,3375,,,2
7429309,128018796,Undirected,3376,,,2
7429309,153336245,Undirected,3377,,,2
7429309,162798257,Undirected,3378,,,2
7429309,214628133,Undirected,3379,,,2
7429309,230448450,Undirected,3380,,,2
7429309,267311705,Undirected,3381,,,2
7640927,8675442,Undirected,3388,,,2
7640927,8721509,Undirected,3389,,,2
7640927,10661612,Undirected,3390,,,2
7640927,10755507,Undirected,3391,,,2
7640927,14007280,Undirected,3392,,,2
7640927,14659482,Undirected,3393,,,2
7640927,17283336,Undirected,3394,,,2
7640927,17436555,Undirected,3395,,,2
7640927,20113344,Undirected,3396,,,2
7640927,24435056,Undirected,3397,,,2
7640927,26437207,Undirected,3398,,,2
7640927,52344165,Undirected,3399,,,2
7640927,56706535,Undirected,3400,,,2
7640927,68229314,Undirected,3401,,,2
7640927,74738266,Undirected,3402,,,1
7640927,83983023,Undirected,3403,,,2
7640927,102172705,Undirected,3404,,,2
7640927,122433384,Undirected,3405,,,2
7640927,128018796,Undirected,3406,,,2
7640927,133385779,Undirected,3407,,,2
7640927,152055761,Undirected,3408,,,2
7640927,156310993,Undirected,3409,,,2
7711425,7725788,Undirected,3424,,,2
7711425,8916465,Undirected,3425,,,2
7711425,9462731,Undirected,3426,,,2
7711425,10394239,Undirected,3427,,,2
7711425,11517708,Undirected,3428,,,2
7711425,13543491,Undirected,3429,,,2
7711425,14186571,Undirected,3430,,,2
7711425,15216946,Undirected,3431,,,2
7711425,16705423,Undirected,3432,,,2
7711425,19467006,Undirected,3433,,,2
7711425,21546631,Undirected,3434,,,2
7711425,67347987,Undirected,3436,,,2
7711425,76593699,Undirected,3437,,,2
7711425,128018796,Undirected,3438,,,2
7711425,164801996,Undirected,3439,,,2
7711425,195113546,Undirected,3440,,,2
7711425,205323157,Undirected,3441,,,2
7711425,236228253,Undirected,3442,,,2
7711425,265768318,Undirected,3443,,,2
7711425,370397803,Undirected,3444,,,2
7723717,2327658,Undirected,3446,,,1
7723717,7041843,Undirected,3454,,,1
7723717,9035501,Undirected,3455,,,2
7723717,10021028,Undirected,3457,,,1
7723717,10046465,Undirected,3458,,,2
7723717,10394239,Undirected,3459,,,2
7723717,11093702,Undirected,3460,,,2
7723717,11482127,Undirected,3461,,,2
7723717,11517708,Undirected,3462,,,2
7723717,11905863,Undirected,3463,,,1
7723717,12146610,Undirected,3465,,,2
7723717,13429872,Undirected,3466,,,2
7723717,19029823,Undirected,3467,,,2
7723717,19086307,Undirected,3468,,,2
7723717,19105152,Undirected,3469,,,2
7723717,20647409,Undirected,3470,,,2
7723717,20756088,Undirected,3471,,,2
7723717,23268563,Undirected,3472,,,2
7723717,31136873,Undirected,3473,,,2
7723717,31886960,Undirected,3474,,,2
7723717,32410414,Undirected,3475,,,2
7723717,46859990,Undirected,3476,,,2
7723717,60940468,Undirected,3477,,,2
7723717,68229314,Undirected,3478,,,2
7723717,74738266,Undirected,3479,,,1
7723717,79559869,Undirected,3481,,,2
7723717,79892799,Undirected,3482,,,2
7723717,81270009,Undirected,3483,,,2
7723717,81295831,Undirected,3484,,,2
7723717,104374278,Undirected,3486,,,2
7723717,128018796,Undirected,3487,,,2
7723717,137526262,Undirected,3488,,,2
7723717,137964272,Undirected,3489,,,2
7723717,153336245,Undirected,3490,,,2
7723717,156310993,Undirected,3491,,,2
7723717,160240202,Undirected,3492,,,2
7723717,160757733,Undirected,3493,,,2
7723717,228054548,Undirected,3494,,,2
7723717,230448450,Undirected,3495,,,2
7723717,236582831,Undirected,3496,,,2
7723717,249354957,Undirected,3497,,,2
7723717,257471927,Undirected,3498,,,2
7723717,307762440,Undirected,3499,,,2
7723717,437162799,Undirected,3501,,,2
7723717,449260333,Undirected,3502,,,2
7725788,744513,Undirected,3510,,,1
7725788,8916465,Undirected,3530,,,2
7725788,9462731,Undirected,3531,,,2
7725788,10394239,Undirected,3532,,,2
7725788,11517708,Undirected,3533,,,2
7725788,11537523,Undirected,3534,,,2
7725788,12952420,Undirected,3535,,,2
7725788,13543491,Undirected,3536,,,2
7725788,14186571,Undirected,3537,,,2
7725788,15216946,Undirected,3538,,,2
7725788,15433629,Undirected,3539,,,2
7725788,16705423,Undirected,3540,,,2
7725788,16909418,Undirected,3541,,,2
7725788,19467006,Undirected,3542,,,2
7725788,19487814,Undirected,3543,,,2
7725788,20113344,Undirected,3544,,,2
7725788,21546631,Undirected,3545,,,2
7725788,31593605,Undirected,3546,,,2
7725788,41656156,Undirected,3547,,,1
7725788,46859990,Undirected,3548,,,2
7725788,52344165,Undirected,3549,,,2
7725788,54474365,Undirected,3550,,,2
7725788,57151266,Undirected,3551,,,2
7725788,58828580,Undirected,3552,,,2
7725788,67347987,Undirected,3554,,,2
7725788,68229314,Undirected,3555,,,2
7725788,76593699,Undirected,3556,,,2
7725788,94989154,Undirected,3557,,,2
7725788,98358711,Undirected,3558,,,2
7725788,128018796,Undirected,3559,,,2
7725788,164801996,Undirected,3560,,,2
7725788,185329585,Undirected,3561,,,2
7725788,205323157,Undirected,3562,,,2
7725788,265768318,Undirected,3563,,,2
7725788,267855048,Undirected,3564,,,1
7725788,307762440,Undirected,3565,,,2
7725788,327865477,Undirected,3566,,,2
7725788,365736651,Undirected,3567,,,2
7725788,370397803,Undirected,3568,,,2
7725788,448070905,Undirected,3569,,,2
7725788,525288116,Undirected,3570,,,2
8091161,8471820,Undirected,3576,,,2
8091161,8675442,Undirected,3577,,,2
8091161,9484132,Undirected,3578,,,2
8091161,10049592,Undirected,3579,,,2
8091161,10361450,Undirected,3580,,,2
8091161,10787238,Undirected,3581,,,2
8091161,11522638,Undirected,3582,,,2
8091161,12146610,Undirected,3583,,,2
8091161,13662253,Undirected,3584,,,2
8091161,14231328,Undirected,3585,,,2
8091161,17656022,Undirected,3586,,,2
8091161,17695649,Undirected,3587,,,2
8091161,20113344,Undirected,3588,,,2
8091161,20562012,Undirected,3589,,,2
8091161,21404950,Undirected,3590,,,2
8091161,27835117,Undirected,3591,,,2
8091161,37774029,Undirected,3592,,,2
8091161,42647958,Undirected,3593,,,2
8091161,48038134,Undirected,3594,,,2
8091161,49539462,Undirected,3595,,,2
8091161,51109331,Undirected,3596,,,2
8091161,51415668,Undirected,3597,,,2
8091161,52437389,Undirected,3598,,,2
8091161,52451558,Undirected,3599,,,2
8091161,52655756,Undirected,3600,,,2
8091161,66151794,Undirected,3601,,,2
8091161,67842787,Undirected,3602,,,2
8091161,67857003,Undirected,3603,,,2
8091161,72218459,Undirected,3604,,,2
8091161,83983023,Undirected,3605,,,2
8091161,89844420,Undirected,3606,,,2
8091161,91596926,Undirected,3607,,,2
8091161,93258630,Undirected,3608,,,2
8091161,93501406,Undirected,3609,,,2
8091161,95179337,Undirected,3610,,,2
8091161,95875194,Undirected,3611,,,2
8091161,145467250,Undirected,3612,,,2
8091161,152055761,Undirected,3613,,,2
8091161,156310993,Undirected,3614,,,2
8091161,172690428,Undirected,3615,,,2
8091161,175913194,Undirected,3616,,,2
8091161,182616864,Undirected,3617,,,2
8091161,183823715,Undirected,3618,,,2
8091161,204533117,Undirected,3619,,,2
8091161,244275655,Undirected,3620,,,2
8091161,251216993,Undirected,3621,,,2
8091161,258387065,Undirected,3622,,,2
8091161,385495145,Undirected,3623,,,2
8091161,551892284,Undirected,3624,,,2
8244651,13810835,Undirected,3626,,,2
8244651,17001324,Undirected,3627,,,2
8244651,20467416,Undirected,3628,,,2
8244651,83671366,Undirected,3630,,,1
8412411,12427925,Undirected,3632,,,2
8412411,17656022,Undirected,3633,,,2
8412411,23322854,Undirected,3634,,,2
8412411,23710199,Undirected,3635,,,2
8412411,51109331,Undirected,3636,,,2
8412411,64564860,Undirected,3637,,,2
8412411,68133801,Undirected,3638,,,2
8412411,102172705,Undirected,3639,,,2
8412411,122433384,Undirected,3640,,,2
8412411,195113546,Undirected,3641,,,2
8412411,265768318,Undirected,3642,,,2
8471820,9484132,Undirected,3647,,,2
8471820,10361450,Undirected,3649,,,2
8471820,10787238,Undirected,3650,,,2
8471820,10896352,Undirected,3651,,,2
8471820,11522638,Undirected,3652,,,2
8471820,11758244,Undirected,3653,,,2
8471820,12146610,Undirected,3654,,,2
8471820,13662253,Undirected,3655,,,2
8471820,21404950,Undirected,3656,,,2
8471820,27342802,Undirected,3657,,,2
8471820,27835117,Undirected,3658,,,2
8471820,29301156,Undirected,3659,,,2
8471820,36542434,Undirected,3660,,,2
8471820,42647958,Undirected,3661,,,2
8471820,49539462,Undirected,3662,,,2
8471820,51415668,Undirected,3663,,,2
8471820,52437389,Undirected,3664,,,2
8471820,52451558,Undirected,3665,,,2
8471820,52655756,Undirected,3666,,,2
8471820,58143146,Undirected,3667,,,2
8471820,66151794,Undirected,3668,,,2
8471820,67842787,Undirected,3669,,,2
8471820,80109748,Undirected,3670,,,2
8471820,83983023,Undirected,3671,,,2
8471820,93501406,Undirected,3672,,,2
8471820,145467250,Undirected,3673,,,2
8471820,152055761,Undirected,3674,,,2
8471820,175913194,Undirected,3675,,,2
8471820,182616864,Undirected,3676,,,2
8471820,204533117,Undirected,3677,,,2
8471820,236550046,Undirected,3678,,,2
8471820,255684950,Undirected,3679,,,2
8471820,385495145,Undirected,3680,,,2
8675442,8721509,Undirected,3688,,,2
8675442,9484132,Undirected,3689,,,2
8675442,10021028,Undirected,3690,,,1
8675442,10661612,Undirected,3691,,,2
8675442,10787238,Undirected,3692,,,2
8675442,13475495,Undirected,3693,,,2
8675442,14007280,Undirected,3694,,,2
8675442,14231328,Undirected,3695,,,2
8675442,14659482,Undirected,3696,,,2
8675442,17656022,Undirected,3697,,,2
8675442,17695649,Undirected,3698,,,2
8675442,19105152,Undirected,3699,,,2
8675442,20562012,Undirected,3700,,,2
8675442,26476793,Undirected,3701,,,2
8675442,36542434,Undirected,3702,,,2
8675442,37774029,Undirected,3703,,,2
8675442,52060906,Undirected,3704,,,2
8675442,52655756,Undirected,3705,,,2
8675442,58143146,Undirected,3706,,,2
8675442,72218459,Undirected,3707,,,2
8675442,95179337,Undirected,3708,,,2
8675442,152055761,Undirected,3711,,,2
8675442,183823715,Undirected,3712,,,2
8675442,212699073,Undirected,3713,,,2
8675442,251216993,Undirected,3714,,,2
8675442,345383550,Undirected,3715,,,2
8675442,385495145,Undirected,3716,,,2
8721509,8910036,Undirected,3727,,,2
8721509,9035501,Undirected,3729,,,2
8721509,9484132,Undirected,3730,,,2
8721509,10021028,Undirected,3731,,,1
8721509,10661612,Undirected,3732,,,2
8721509,10787238,Undirected,3733,,,2
8721509,11503823,Undirected,3734,,,2
8721509,11905863,Undirected,3735,,,1
8721509,12146610,Undirected,3736,,,2
8721509,14007280,Undirected,3737,,,2
8721509,17656022,Undirected,3738,,,2
8721509,19086307,Undirected,3739,,,2
8721509,19105152,Undirected,3740,,,2
8721509,20562012,Undirected,3741,,,2
8721509,21404950,Undirected,3742,,,2
8721509,26437207,Undirected,3743,,,2
8721509,36542434,Undirected,3744,,,2
8721509,44314255,Undirected,3745,,,2
8721509,52655756,Undirected,3746,,,2
8721509,53861703,Undirected,3747,,,2
8721509,58143146,Undirected,3748,,,2
8721509,80603693,Undirected,3749,,,1
8721509,83983023,Undirected,3750,,,2
8721509,95259449,Undirected,3751,,,2
8721509,128018796,Undirected,3753,,,2
8721509,145326743,Undirected,3755,,,2
8721509,152055761,Undirected,3756,,,2
8721509,156310993,Undirected,3757,,,2
8721509,183823715,Undirected,3758,,,2
8721509,248058597,Undirected,3759,,,2
8721509,385495145,Undirected,3761,,,2
8721509,412714145,Undirected,3762,,,2
8846308,10470583,Undirected,3766,,,2
8846308,19029823,Undirected,3767,,,2
8846308,19059209,Undirected,3768,,,2
8846308,26108851,Undirected,3769,,,2
8846308,29054140,Undirected,3770,,,2
8846308,51402325,Undirected,3771,,,2
8846308,78939424,Undirected,3772,,,2
8846308,148381648,Undirected,3773,,,2
8846308,344288038,Undirected,3774,,,2
8896446,11338980,Undirected,3778,,,2
8896446,17897806,Undirected,3779,,,2
8896446,26437207,Undirected,3780,,,2
8896446,52060906,Undirected,3781,,,2
8896446,53861703,Undirected,3782,,,2
8896446,55276583,Undirected,3784,,,2
8896446,67115385,Undirected,3785,,,2
8896446,117257470,Undirected,3786,,,2
8896446,156310993,Undirected,3787,,,2
8896446,159215225,Undirected,3788,,,2
8896446,183823715,Undirected,3789,,,2
8896446,233723830,Undirected,3790,,,2
8896446,255302701,Undirected,3791,,,2
8896446,331969104,Undirected,3792,,,2
8910036,9035501,Undirected,3812,,,2
8910036,9484132,Undirected,3814,,,2
8910036,10336147,Undirected,3815,,,2
8910036,10394239,Undirected,3816,,,2
8910036,10787238,Undirected,3817,,,2
8910036,10896352,Undirected,3818,,,2
8910036,11093702,Undirected,3819,,,2
8910036,11482127,Undirected,3820,,,2
8910036,11503823,Undirected,3821,,,2
8910036,11517708,Undirected,3822,,,2
8910036,11905863,Undirected,3823,,,1
8910036,12146610,Undirected,3825,,,2
8910036,12345730,Undirected,3826,,,2
8910036,13304173,Undirected,3827,,,2
8910036,13429872,Undirected,3828,,,2
8910036,13475495,Undirected,3829,,,2
8910036,17656022,Undirected,3830,,,2
8910036,19029823,Undirected,3831,,,2
8910036,19086307,Undirected,3832,,,2
8910036,19105152,Undirected,3833,,,2
8910036,19692941,Undirected,3834,,,2
8910036,20562012,Undirected,3835,,,2
8910036,20647409,Undirected,3836,,,2
8910036,22431090,Undirected,3837,,,2
8910036,23268563,Undirected,3838,,,2
8910036,23322854,Undirected,3839,,,2
8910036,26437207,Undirected,3840,,,2
8910036,29054140,Undirected,3841,,,2
8910036,31136873,Undirected,3842,,,2
8910036,32207779,Undirected,3843,,,2
8910036,36542434,Undirected,3844,,,2
8910036,38316293,Undirected,3845,,,2
8910036,38863544,Undirected,3846,,,2
8910036,39595444,Undirected,3847,,,2
8910036,42176261,Undirected,3848,,,2
8910036,44314255,Undirected,3849,,,2
8910036,46859990,Undirected,3850,,,2
8910036,49457625,Undirected,3851,,,2
8910036,51402325,Undirected,3852,,,2
8910036,68229314,Undirected,3853,,,2
8910036,78939424,Undirected,3854,,,2
8910036,79892799,Undirected,3855,,,2
8910036,80603693,Undirected,3856,,,1
8910036,81270009,Undirected,3857,,,2
8910036,83983023,Undirected,3858,,,2
8910036,94824934,Undirected,3859,,,2
8910036,95259449,Undirected,3860,,,2
8910036,100622390,Undirected,3861,,,2
8910036,102622455,Undirected,3862,,,2
8910036,128018796,Undirected,3863,,,2
8910036,137526262,Undirected,3864,,,2
8910036,137964272,Undirected,3865,,,2
8910036,151646553,Undirected,3866,,,2
8910036,152055761,Undirected,3867,,,2
8910036,156310993,Undirected,3868,,,2
8910036,160757733,Undirected,3869,,,2
8910036,212699073,Undirected,3870,,,2
8910036,222036894,Undirected,3871,,,2
8910036,247411462,Undirected,3872,,,2
8910036,248058597,Undirected,3873,,,2
8910036,282293836,Undirected,3874,,,1
8910036,412714145,Undirected,3875,,,2
8916465,9462731,Undirected,3881,,,2
8916465,10394239,Undirected,3882,,,2
8916465,12952420,Undirected,3883,,,2
8916465,13543491,Undirected,3884,,,2
8916465,14186571,Undirected,3885,,,2
8916465,14323754,Undirected,3886,,,2
8916465,19467006,Undirected,3887,,,2
8916465,21546631,Undirected,3888,,,2
8916465,54474365,Undirected,3889,,,2
8916465,67347987,Undirected,3891,,,2
8916465,128018796,Undirected,3893,,,2
8916465,164801996,Undirected,3894,,,2
8916465,257097936,Undirected,3895,,,1
8916465,370397803,Undirected,3896,,,2
9035501,10025943,Undirected,3922,,,2
9035501,11482127,Undirected,3923,,,2
9035501,11517708,Undirected,3924,,,2
